Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit (CPC),Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"QCL,""Cultures et produits animaux"",""058"",""Belgique-Luxembourg"",""5510"",""Production"",""0111"",""Blé"",""1965"",""1965"",""tonnes"",""910564"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""058"",""Belgique-Luxembourg"",""5510"",""Production"",""0111"",""Blé"",""1966"",""1966"",""tonnes"",""613222"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""058"",""Belgique-Luxembourg"",""5510"",""Production"",""0111"",""Blé"",""1967"",""1967"",""tonnes"",""922910"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""058"",""Belgique-Luxembourg"",""5510"",""Production"",""0111"",""Blé"",""1968"",""1968"",""tonnes"",""899885"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""058"",""Belgique-Luxembourg"",""5510"",""Production"",""0111"",""Blé"",""1969"",""1969"",""tonnes"",""826494"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""058"",""Belgique-Luxembourg"",""5510"",""Production"",""0111"",""Blé"",""1970"",""1970"",""tonnes"",""762845"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""058"",""Belgique-Luxembourg"",""5510"",""Production"",""0111"",""Blé"",""1971"",""1971"",""tonnes"",""953936"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""058"",""Belgique-Luxembourg"",""5510"",""Production"",""0111"",""Blé"",""1972"",""1972"",""tonnes"",""985250"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""058"",""Belgique-Luxembourg"",""5510"",""Production"",""0111"",""Blé"",""1973"",""1973"",""tonnes"",""1048963"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""058"",""Belgique-Luxembourg"",""5510"",""Production"",""0111"",""Blé"",""1974"",""1974"",""tonnes"",""1077990"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""058"",""Belgique-Luxembourg"",""5510"",""Production"",""0111"",""Blé"",""1975"",""1975"",""tonnes"",""723572"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""058"",""Belgique-Luxembourg"",""5510"",""Production"",""0111"",""Blé"",""1976"",""1976"",""tonnes"",""939250"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""058"",""Belgique-Luxembourg"",""5510"",""Production"",""0111"",""Blé"",""1977"",""1977"",""tonnes"",""795361"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""058"",""Belgique-Luxembourg"",""5510"",""Production"",""0111"",""Blé"",""1978"",""1978"",""tonnes"",""1021690"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""058"",""Belgique-Luxembourg"",""5510"",""Production"",""0111"",""Blé"",""1979"",""1979"",""tonnes"",""1014501"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""058"",""Belgique-Luxembourg"",""5510"",""Production"",""0111"",""Blé"",""1980"",""1980"",""tonnes"",""906472"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""058"",""Belgique-Luxembourg"",""5510"",""Production"",""0111"",""Blé"",""1981"",""1981"",""tonnes"",""925978"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""058"",""Belgique-Luxembourg"",""5510"",""Production"",""0111"",""Blé"",""1982"",""1982"",""tonnes"",""1062748"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""058"",""Belgique-Luxembourg"",""5510"",""Production"",""0111"",""Blé"",""1983"",""1983"",""tonnes"",""1062000"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""058"",""Belgique-Luxembourg"",""5510"",""Production"",""0111"",""Blé"",""1984"",""1984"",""tonnes"",""1329992"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""058"",""Belgique-Luxembourg"",""5510"",""Production"",""0111"",""Blé"",""1985"",""1985"",""tonnes"",""1215493"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""058"",""Belgique-Luxembourg"",""5510"",""Production"",""0111"",""Blé"",""1986"",""1986"",""tonnes"",""1324314"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""058"",""Belgique-Luxembourg"",""5510"",""Production"",""0111"",""Blé"",""1987"",""1987"",""tonnes"",""1114686"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""058"",""Belgique-Luxembourg"",""5510"",""Production"",""0111"",""Blé"",""1988"",""1988"",""tonnes"",""1319644"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""058"",""Belgique-Luxembourg"",""5510"",""Production"",""0111"",""Blé"",""1989"",""1989"",""tonnes"",""1476989"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""058"",""Belgique-Luxembourg"",""5510"",""Production"",""0111"",""Blé"",""1990"",""1990"",""tonnes"",""1339516"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""058"",""Belgique-Luxembourg"",""5510"",""Production"",""0111"",""Blé"",""1991"",""1991"",""tonnes"",""1438012"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""058"",""Belgique-Luxembourg"",""5510"",""Production"",""0111"",""Blé"",""1992"",""1992"",""tonnes"",""1410680"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""058"",""Belgique-Luxembourg"",""5510"",""Production"",""0111"",""Blé"",""1993"",""1993"",""tonnes"",""1511632"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""058"",""Belgique-Luxembourg"",""5510"",""Production"",""0111"",""Blé"",""1994"",""1994"",""tonnes"",""1553828"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""058"",""Belgique-Luxembourg"",""5510"",""Production"",""0111"",""Blé"",""1995"",""1995"",""tonnes"",""1531395"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""058"",""Belgique-Luxembourg"",""5510"",""Production"",""0111"",""Blé"",""1996"",""1996"",""tonnes"",""1908529"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""058"",""Belgique-Luxembourg"",""5510"",""Production"",""0111"",""Blé"",""1997"",""1997"",""tonnes"",""1717654"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""058"",""Belgique-Luxembourg"",""5510"",""Production"",""0111"",""Blé"",""1998"",""1998"",""tonnes"",""1832000"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""058"",""Belgique-Luxembourg"",""5510"",""Production"",""0111"",""Blé"",""1999"",""1999"",""tonnes"",""1528471"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""100"",""Bulgarie"",""5510"",""Production"",""0111"",""Blé"",""1961"",""1961"",""tonnes"",""2039600"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""100"",""Bulgarie"",""5510"",""Production"",""0111"",""Blé"",""1962"",""1962"",""tonnes"",""2089680"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""100"",""Bulgarie"",""5510"",""Production"",""0111"",""Blé"",""1963"",""1963"",""tonnes"",""1894270"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""100"",""Bulgarie"",""5510"",""Production"",""0111"",""Blé"",""1964"",""1964"",""tonnes"",""2120540"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""100"",""Bulgarie"",""5510"",""Production"",""0111"",""Blé"",""1965"",""1965"",""tonnes"",""2923010"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""100"",""Bulgarie"",""5510"",""Production"",""0111"",""Blé"",""1966"",""1966"",""tonnes"",""3193356"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""100"",""Bulgarie"",""5510"",""Production"",""0111"",""Blé"",""1967"",""1967"",""tonnes"",""3254163"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""100"",""Bulgarie"",""5510"",""Production"",""0111"",""Blé"",""1968"",""1968"",""tonnes"",""2549202"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""100"",""Bulgarie"",""5510"",""Production"",""0111"",""Blé"",""1969"",""1969"",""tonnes"",""2568708"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""100"",""Bulgarie"",""5510"",""Production"",""0111"",""Blé"",""1970"",""1970"",""tonnes"",""3031719"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""100"",""Bulgarie"",""5510"",""Production"",""0111"",""Blé"",""1971"",""1971"",""tonnes"",""3094544"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""100"",""Bulgarie"",""5510"",""Production"",""0111"",""Blé"",""1972"",""1972"",""tonnes"",""3581633"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""100"",""Bulgarie"",""5510"",""Production"",""0111"",""Blé"",""1973"",""1973"",""tonnes"",""3258147"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""100"",""Bulgarie"",""5510"",""Production"",""0111"",""Blé"",""1974"",""1974"",""tonnes"",""3034078"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""100"",""Bulgarie"",""5510"",""Production"",""0111"",""Blé"",""1975"",""1975"",""tonnes"",""2996135"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""100"",""Bulgarie"",""5510"",""Production"",""0111"",""Blé"",""1976"",""1976"",""tonnes"",""3510835"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""100"",""Bulgarie"",""5510"",""Production"",""0111"",""Blé"",""1977"",""1977"",""tonnes"",""3384211"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""100"",""Bulgarie"",""5510"",""Production"",""0111"",""Blé"",""1978"",""1978"",""tonnes"",""3466215"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""100"",""Bulgarie"",""5510"",""Production"",""0111"",""Blé"",""1979"",""1979"",""tonnes"",""3354760"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""100"",""Bulgarie"",""5510"",""Production"",""0111"",""Blé"",""1980"",""1980"",""tonnes"",""3846572"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""100"",""Bulgarie"",""5510"",""Production"",""0111"",""Blé"",""1981"",""1981"",""tonnes"",""4442757"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""100"",""Bulgarie"",""5510"",""Production"",""0111"",""Blé"",""1982"",""1982"",""tonnes"",""4912580"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""100"",""Bulgarie"",""5510"",""Production"",""0111"",""Blé"",""1983"",""1983"",""tonnes"",""3608421"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""100"",""Bulgarie"",""5510"",""Production"",""0111"",""Blé"",""1984"",""1984"",""tonnes"",""4835576"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""100"",""Bulgarie"",""5510"",""Production"",""0111"",""Blé"",""1985"",""1985"",""tonnes"",""3067514"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""100"",""Bulgarie"",""5510"",""Production"",""0111"",""Blé"",""1986"",""1986"",""tonnes"",""4326575"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""100"",""Bulgarie"",""5510"",""Production"",""0111"",""Blé"",""1987"",""1987"",""tonnes"",""4148650"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""100"",""Bulgarie"",""5510"",""Production"",""0111"",""Blé"",""1988"",""1988"",""tonnes"",""4743133"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""100"",""Bulgarie"",""5510"",""Production"",""0111"",""Blé"",""1989"",""1989"",""tonnes"",""5425026"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""100"",""Bulgarie"",""5510"",""Production"",""0111"",""Blé"",""1990"",""1990"",""tonnes"",""5292233"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""100"",""Bulgarie"",""5510"",""Production"",""0111"",""Blé"",""1991"",""1991"",""tonnes"",""4497045"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""100"",""Bulgarie"",""5510"",""Production"",""0111"",""Blé"",""1992"",""1992"",""tonnes"",""3442555"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""100"",""Bulgarie"",""5510"",""Production"",""0111"",""Blé"",""1993"",""1993"",""tonnes"",""3618220"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""100"",""Bulgarie"",""5510"",""Production"",""0111"",""Blé"",""1994"",""1994"",""tonnes"",""3754310"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""100"",""Bulgarie"",""5510"",""Production"",""0111"",""Blé"",""1995"",""1995"",""tonnes"",""3435250"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""100"",""Bulgarie"",""5510"",""Production"",""0111"",""Blé"",""1996"",""1996"",""tonnes"",""1802110"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""100"",""Bulgarie"",""5510"",""Production"",""0111"",""Blé"",""1997"",""1997"",""tonnes"",""3574840"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""100"",""Bulgarie"",""5510"",""Production"",""0111"",""Blé"",""1998"",""1998"",""tonnes"",""3203359"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""100"",""Bulgarie"",""5510"",""Production"",""0111"",""Blé"",""1999"",""1999"",""tonnes"",""2642973"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""100"",""Bulgarie"",""5510"",""Production"",""0111"",""Blé"",""2000"",""2000"",""tonnes"",""2781242"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""100"",""Bulgarie"",""5510"",""Production"",""0111"",""Blé"",""2001"",""2001"",""tonnes"",""4077497"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""100"",""Bulgarie"",""5510"",""Production"",""0111"",""Blé"",""2002"",""2002"",""tonnes"",""4122765"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""100"",""Bulgarie"",""5510"",""Production"",""0111"",""Blé"",""2003"",""2003"",""tonnes"",""2003937"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""100"",""Bulgarie"",""5510"",""Production"",""0111"",""Blé"",""2004"",""2004"",""tonnes"",""3961178"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""100"",""Bulgarie"",""5510"",""Production"",""0111"",""Blé"",""2005"",""2005"",""tonnes"",""3478066"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""100"",""Bulgarie"",""5510"",""Production"",""0111"",""Blé"",""2006"",""2006"",""tonnes"",""3301882"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""100"",""Bulgarie"",""5510"",""Production"",""0111"",""Blé"",""2007"",""2007"",""tonnes"",""2390610"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""100"",""Bulgarie"",""5510"",""Production"",""0111"",""Blé"",""2008"",""2008"",""tonnes"",""4632210"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""100"",""Bulgarie"",""5510"",""Production"",""0111"",""Blé"",""2009"",""2009"",""tonnes"",""3976852"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""100"",""Bulgarie"",""5510"",""Production"",""0111"",""Blé"",""2010"",""2010"",""tonnes"",""4094597"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""100"",""Bulgarie"",""5510"",""Production"",""0111"",""Blé"",""2011"",""2011"",""tonnes"",""4458492"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""100"",""Bulgarie"",""5510"",""Production"",""0111"",""Blé"",""2012"",""2012"",""tonnes"",""4455104"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""100"",""Bulgarie"",""5510"",""Production"",""0111"",""Blé"",""2013"",""2013"",""tonnes"",""5504941"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""100"",""Bulgarie"",""5510"",""Production"",""0111"",""Blé"",""2014"",""2014"",""tonnes"",""5347078"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""100"",""Bulgarie"",""5510"",""Production"",""0111"",""Blé"",""2015"",""2015"",""tonnes"",""5011597"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""100"",""Bulgarie"",""5510"",""Production"",""0111"",""Blé"",""2016"",""2016"",""tonnes"",""5662721"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""100"",""Bulgarie"",""5510"",""Production"",""0111"",""Blé"",""2017"",""2017"",""tonnes"",""6132671"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""100"",""Bulgarie"",""5510"",""Production"",""0111"",""Blé"",""2018"",""2018"",""tonnes"",""5954520"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""100"",""Bulgarie"",""5510"",""Production"",""0111"",""Blé"",""2019"",""2019"",""tonnes"",""6319630"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""100"",""Bulgarie"",""5510"",""Production"",""0111"",""Blé"",""2020"",""2020"",""tonnes"",""4847940"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""100"",""Bulgarie"",""5510"",""Production"",""0111"",""Blé"",""2021"",""2021"",""tonnes"",""7342990"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""100"",""Bulgarie"",""5510"",""Production"",""0111"",""Blé"",""2022"",""2022"",""tonnes"",""6447770"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""196"",""Chypre"",""5510"",""Production"",""0111"",""Blé"",""1961"",""1961"",""tonnes"",""45720"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""196"",""Chypre"",""5510"",""Production"",""0111"",""Blé"",""1962"",""1962"",""tonnes"",""66040"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""196"",""Chypre"",""5510"",""Production"",""0111"",""Blé"",""1963"",""1963"",""tonnes"",""64008"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""196"",""Chypre"",""5510"",""Production"",""0111"",""Blé"",""1964"",""1964"",""tonnes"",""45720"",""A"",""Chiffre officiel"","""""
